Symbol,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,url,RISK1: supply chain,RISK1: supply chain (2),RISK1: supply chain (3),RISK2: Litigation,RISK3: Inflation,gvkey,lpermno,datadate,fyear,tic,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
MCD,McDonald's Corp.,reports,Consumer Discretionary,Restaurants,"Chicago, Illinois",1970-06-30,63908,1940,https://en.wikipedia.org/wiki/McDonald%27s_Corp.,2.0,6.0,2.0,2.0,1.0,7154.0,43449.0,2019-12-31,2019.0,MCD,5812.0,581.0,47556.0,1.0,147476.34,10.768712,9.955914,1.0,0.0,0.24852522,1.0,0.0,5.2522736,10.53002,5.2069826,0.064640045,0.000684055,0.07539128,0.06811714,-0.09736103,-0.0057881577,0.16995925,1.0009514,0.24383648,4.2768683,0.21633187,0.7876356,0.01891149,0.0,0.9866367,4.126347,,0.07539128,0.014301035,both
MCK,McKesson Corp.,reports,Health Care,Health Care Distributors,"Irving, Texas",,927653,1833,https://en.wikipedia.org/wiki/McKesson_Corp.,0.0,0.0,1.0,0.0,0.0,7171.0,81061.0,2019-03-31,2018.0,MCK,5122.0,512.0,7595.0,1.0,22241.4,10.996618,12.275221,1.0,0.0,1.0,0.0,1.0,4.394449,7.8434563,3.4610374,0.023143183,0.005178308,0.0048934175,-0.00026813245,-0.026209949,-0.004340394,0.05969299,0.12727913,0.25455484,1.237086,0.06394959,0.042700093,0.04995643,0.0011898378,0.121748894,0.46153572,,0.0048934175,0.043449637,both
MDT,Medtronic plc,reports,Health Care,Health Care Equipment,"Dublin, Ireland",1986-10-31,1613103,1949,https://en.wikipedia.org/wiki/Medtronic_plc,0.0,1.0,1.0,0.0,0.0,7228.0,60097.0,2019-04-30,2018.0,MDT,3845.0,384.0,25324.0,1.0,119067.39,11.40416,10.327349,1.0,0.0,0.10563924,0.0,1.0,4.6251,8.450198,3.8347352,0.00862934,0.008071889,0.030024305,-0.009666199,-0.0210159,0.011884853,0.07740763,0.28233773,0.17538442,1.769019,0.11046447,0.052121658,0.109795526,0.026623854,0.27299485,1.6012195,,0.030024305,0.03309114,both
MRK,Merck & Co.,reports,Health Care,Pharmaceuticals,"Kenilworth, New Jersey",1957-03-04,310158,1891,https://en.wikipedia.org/wiki/Merck_%26_Co.,1.0,3.0,1.0,3.0,0.0,7257.0,22752.0,2019-12-31,2019.0,MRK,2834.0,283.0,27350.0,1.0,230923.6,11.343287,10.754493,1.0,0.0,0.14631397,,,4.276666,9.688251,5.4255085,0.031150397,0.023306515,0.0674787,0.014787256,-0.05235968,0.024432149,0.15950803,0.32406366,0.10589546,3.429193,0.21294595,0.19107315,0.12381957,0.11697098,0.27849331,3.0708053,,0.0674787,0.14062157,both
MET,MetLife Inc.,reports,Financials,Life & Health Insurance,"New York, New York",,1099219,1868,https://en.wikipedia.org/wiki/MetLife_Inc.,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
MTD,Mettler Toledo,reports,Health Care,Life Sciences Tools & Services,"Columbus, Ohio",2016-09-06,1037646,1945,https://en.wikipedia.org/wiki/Mettler_Toledo,1.0,1.0,1.0,1.0,0.0,65772.0,85621.0,2019-12-31,2019.0,MTD,3826.0,382.0,1379.739,1.0,19137.88,7.9335537,8.009248,0.0,0.0,0.17652783,,,2.8449094,6.729793,3.9435863,0.035522263,0.010638789,0.0,0.092602104,-0.18351789,0.0356628,0.21434572,0.49465048,0.06724654,7.710271,0.29285944,0.2997052,0.07449304,0.05160754,0.4647321,7.4655356,,0.0,0.060483903,both
MGM,MGM Resorts International,reports,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",2017-07-26,789570,1986,https://en.wikipedia.org/wiki/MGM_Resorts_International,0.0,0.0,1.0,3.0,1.0,14418.0,11891.0,2019-12-31,2019.0,MGM,7990.0,799.0,15609.504,1.0,16739.734,10.430472,9.464957,1.0,0.0,0.23605727,1.0,0.0,4.406719,10.029214,5.634721,-0.103890575,0.023699183,0.008008181,-0.122451656,-0.030449972,-0.019948544,0.08071842,0.4607787,0.4825308,1.2660401,0.07969101,0.6694473,0.068767846,0.0,0.45796117,0.9133873,,0.008008181,0.006114736,both
MCHP,Microchip Technology,reports,Information Technology,Semiconductors,"Chandler, Arizona",2007-09-07,827054,1989,https://en.wikipedia.org/wiki/Microchip_Technology,0.0,0.0,1.0,0.0,0.0,27965.0,78987.0,2019-03-31,2018.0,MCHP,3674.0,367.0,10307.0,1.0,19710.467,9.817385,8.584759,1.0,0.0,0.0,1.0,0.0,2.9593794,6.9054527,3.9983141,0.37117165,-0.025760219,0.018768393,0.2784632,-0.0015912807,-0.006103542,0.0873079,0.5616894,0.34336674,1.7859927,0.11098093,0.054316077,0.02348229,0.04502997,0.48753133,1.5910655,,0.018768393,0.13202678,both
MU,Micron Technology,reports,Information Technology,Semiconductors,"Boise, Idaho",1994-09-27,723125,1978,https://en.wikipedia.org/wiki/Micron_Technology,0.0,0.0,1.0,0.0,0.0,7343.0,53613.0,2019-08-31,2019.0,MU,3674.0,367.0,5851.0,1.0,50068.62,10.797267,10.060748,0.0,0.0,0.09891521,1.0,0.0,3.637586,10.24853,6.6375766,0.20629206,0.014155093,0.0,0.0027614704,-0.052161105,-0.014441467,0.2698468,0.11968417,0.104632325,1.2902125,0.26111236,0.57765865,0.1627222,0.049931474,0.09288768,1.1511809,,0.0,0.22389334,both
MSFT,Microsoft Corp.,reports,Information Technology,Systems Software,"Redmond, Washington",1994-06-01,789019,1975,https://en.wikipedia.org/wiki/Microsoft_Corp.,1.0,3.0,2.0,4.0,1.0,12141.0,10107.0,2019-06-30,2019.0,MSFT,7372.0,737.0,86455.0,1.0,1023856.25,12.565689,11.74279,1.0,0.0,0.101812854,1.0,0.0,4.9767337,10.688689,5.7188535,0.055043343,-0.0020589344,0.048196513,-0.013958877,-0.06421433,-0.011135695,0.17935412,0.3017037,0.077865556,4.215868,0.1903956,0.15304513,0.46699074,0.058892503,0.27606124,3.887886,,0.048196513,0.08499219,both
MAA,Mid-America Apartments,reports,Real Estate,Residential REITs,"Memphis, Tennessee",2016-12-02,912595,1977,https://en.wikipedia.org/wiki/Mid-America_Apartments,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
MHK,Mohawk Industries,reports,Consumer Discretionary,Home Furnishings,"Calhoun, Georgia",2013-12-23,851968,1878,https://en.wikipedia.org/wiki/Mohawk_Industries,0.0,0.0,1.0,0.0,0.0,25119.0,77496.0,2019-12-31,2019.0,MHK,2273.0,227.0,2909.91,1.0,9769.172,9.502015,9.207403,0.0,0.0,0.0066392147,0.0,1.0,3.7565382,8.521767,4.7886715,0.046019178,0.0011754221,0.0,-0.050646834,-0.008131665,0.0061857756,0.1059731,0.21737354,0.22950478,1.1232069,0.11262538,0.37514305,0.013243388,0.0,0.13046873,0.9153483,,0.0,0.39979485,both
TAP,Molson Coors Beverage Company,reports,Consumer Staples,Brewers,"Denver, Colorado",1976-06-30,24545,"2005 (Molson 1786, Coors 1873)",https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,0.0,0.0,1.0,0.0,0.0,3505.0,59248.0,2019-12-31,2019.0,TAP,2082.0,208.0,9203.8,1.0,11658.57,10.270205,9.266664,1.0,0.0,0.49158603,1.0,0.0,2.9285235,8.455743,5.581966,0.015013964,-0.018520571,0.014705576,-0.05502117,5.544044e-05,0.00030492243,0.0661647,0.3189142,0.4411675,0.9389868,0.08067277,0.16289094,0.018135954,0.0,0.28513712,0.64518607,,0.014705577,0.105912775,both
MDLZ,Mondelez International,reports,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",2012-10-02,1103982,2012,https://en.wikipedia.org/wiki/Mondelez_International,0.0,0.0,1.0,0.0,0.0,142953.0,89006.0,2019-12-31,2019.0,MDLZ,2052.0,205.0,19007.0,1.0,79040.13,11.07518,10.160762,1.0,0.0,0.0005165289,1.0,0.0,4.394449,9.137984,4.755851,0.014872422,0.0035322004,0.023888828,-0.0012083843,-0.022928318,0.0020914343,0.06643015,0.29445848,0.19385575,1.8019509,0.081023715,0.14409208,0.020573517,0.0054377294,0.22633968,1.4757719,,0.023888828,0.23133582,both
MPWR,Monolithic Power Systems,reports,Information Technology,Semiconductors,"Kirkland, Washington",2021-02-12,1280452,1997,https://en.wikipedia.org/wiki/Monolithic_Power_Systems,0.0,0.0,1.0,0.0,0.0,160888.0,90455.0,2019-12-31,2019.0,MPWR,3674.0,367.0,2.357,1.0,7764.5205,6.86315,6.4424143,1.0,0.0,0.037844766,1.0,0.0,1.0992787,5.4475045,4.749041,0.1747348,0.00026976864,0.07036361,0.0,0.02083597,-0.017909294,0.22453222,0.0024645145,0.00030346817,8.309925,0.122785516,0.24172318,0.4761699,0.11267233,0.0011533133,8.037213,,0.07036361,0.5320322,both
MNST,Monster Beverage,reports,Consumer Staples,Soft Drinks,"Corona, California",2012-06-28,865752,2012 (1935),https://en.wikipedia.org/wiki/Monster_Beverage,0.0,0.0,1.0,0.0,0.0,24316.0,88031.0,2019-12-31,2019.0,MNST,2086.0,208.0,29.948,1.0,34107.156,8.546821,8.343035,0.0,0.0,0.21760966,1.0,0.0,1.5105011,5.802064,4.5380235,0.063437216,0.031152045,0.0,-0.0026345772,-0.11939708,0.02393118,0.2166209,0.0058147484,0.0008772859,6.812394,0.28719708,0.06406979,0.25843284,0.0,0.004980436,6.695889,,0.0,0.14348203,both
MCO,Moody's Corp,reports,Financials,Financial Exchanges & Data,"New York, New York",,1059556,1909,https://en.wikipedia.org/wiki/Moody%27s_Corp,0.0,1.0,1.0,2.0,2.0,139665.0,48506.0,2019-12-31,2019.0,MCO,7323.0,732.0,6155.0,1.0,44558.77,9.236495,8.482394,1.0,0.0,0.21131447,,,2.491634,6.618739,4.212171,-0.0035070628,0.014320507,0.03682416,-0.012566975,-0.09965903,0.013346323,0.15986362,0.5996103,0.12136743,5.2812247,0.22318558,0.07286897,0.18801753,0.0,0.59094006,4.942982,,0.03682416,0.014459789,both
MS,Morgan Stanley,reports,Financials,Investment Banking & Brokerage,"New York, New York",,895421,1935,https://en.wikipedia.org/wiki/Morgan_Stanley,0.0,3.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
MOS,The Mosaic Company,reports,Materials,Fertilizers & Agricultural Chemicals,"Tampa, Florida",2011-09-26,1285785,2004 (1865 / 1909),https://en.wikipedia.org/wiki/The_Mosaic_Company,0.0,0.0,1.0,0.0,0.0,162129.0,90386.0,2019-12-31,2019.0,MOS,2870.0,287.0,4808.4,1.0,8196.453,9.867783,9.094514,1.0,0.0,1.0,0.0,1.0,2.6100698,9.382873,6.8490915,0.070518434,-0.017550588,0.0034821357,-0.0005959012,-0.0077674426,-0.006580822,0.06481333,0.24915926,0.36973888,0.9487501,0.07037853,0.6157007,0.02730264,0.0,0.24108091,0.6255995,,0.003482136,0.032422427,both
MSI,Motorola Solutions Inc.,reports,Information Technology,Communications Equipment,"Chicago, Illinois",,68505,1928 (2011),https://en.wikipedia.org/wiki/Motorola_Solutions_Inc.,0.0,0.0,1.0,0.0,0.0,7585.0,22779.0,2019-12-31,2019.0,MSI,3663.0,366.0,5748.0,1.0,27474.37,9.272564,8.972971,1.0,0.0,0.13026053,,,2.8903718,7.344073,4.510213,0.087765455,-0.024055628,0.035613608,-0.022082316,-0.018887427,0.022552151,0.14029318,0.54012406,0.17301595,3.6474695,0.19206916,0.14527345,0.09406127,0.06455553,0.52715653,3.045473,,0.035613608,0.02400835,both
MSCI,MSCI Inc,reports,Financials,Financial Exchanges & Data,"New York, New York",2018-04-04,1408198,1969,https://en.wikipedia.org/wiki/MSCI_Inc,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NDAQ,"Nasdaq, Inc.",reports,Financials,Financial Exchanges & Data,"New York, New York",2008-10-22,1120193,1971,"https://en.wikipedia.org/wiki/Nasdaq,_Inc.",1.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NTAP,NetApp,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Sunnyvale, California",1999-06-25,1002047,1992,https://en.wikipedia.org/wiki/NetApp,0.0,1.0,1.0,0.0,0.0,61591.0,82598.0,2019-04-30,2018.0,NTAP,3572.0,357.0,1793.0,1.0,17484.0,9.07578,8.7235565,1.0,0.0,0.07807571,1.0,0.0,2.442347,6.6333184,4.2806263,-0.08053999,-0.07047249,0.046104565,-0.01555886,-0.23864546,0.01315639,0.14929642,0.20512527,0.0930124,2.875529,0.15776227,0.08683217,0.44674522,0.0946116,0.13087748,2.3218052,,0.046104565,0.36196318,both
NFLX,Netflix Inc.,reports,Communication Services,Movies & Entertainment,"Los Gatos, California",2010-12-20,1065280,1997,https://en.wikipedia.org/wiki/Netflix_Inc.,3.0,7.0,4.0,5.0,3.0,147579.0,89393.0,2019-12-31,2019.0,NFLX,7841.0,784.0,16372.494,1.0,141984.78,10.433401,9.91128,0.0,0.0,0.09471054,0.0,0.0,2.261763,7.648845,5.4966063,0.011392374,0.03625369,0.0,0.13154414,0.002133583,0.37264314,-0.08603167,0.48188818,0.10338959,4.9558444,0.07969908,0.061727066,0.1477066,0.045478046,0.47627765,4.6512966,,0.0,0.01164282,both
NWL,Newell Brands,reports,Consumer Discretionary,Housewares & Specialties,"Atlanta, Georgia",1989-04-30,814453,1903,https://en.wikipedia.org/wiki/Newell_Brands,0.0,0.0,1.0,0.0,0.0,7875.0,60986.0,2019-12-31,2019.0,NWL,3990.0,399.0,6397.5,1.0,8139.67,9.657715,9.1814165,1.0,0.0,0.0,0.0,1.0,3.4339871,7.4793563,4.077594,-0.04701445,-0.007978519,0.024952052,-0.0830009,0.0,0.0032604525,0.052959982,0.408995,0.44007877,1.2030667,0.082495846,0.11316328,0.023711802,0.009525636,0.37928015,0.88917184,,0.024952052,0.07265338,both
NEM,Newmont Corporation,reports,Materials,Gold,"Denver, Colorado",1969-06-30,1164727,1921,https://en.wikipedia.org/wiki/Newmont_Corporation,0.0,0.0,1.0,0.0,0.0,7881.0,21207.0,2019-12-31,2019.0,NEM,1040.0,104.0,6909.0,1.0,35107.6,10.595984,9.183996,1.0,0.0,0.22431922,1.0,0.0,2.867899,10.1376505,7.328208,0.030669935,-0.028518537,0.022239456,-0.03104518,-0.013233602,0.010681943,0.06866963,0.17283735,0.164435,1.3424126,0.094586484,0.632311,0.06209036,0.0,0.16963527,0.9115363,,0.022239456,0.01852656,both
NWSA,News Corp (Class A),reports,Communication Services,Publishing,"New York, New York",2013-08-01,1564708,2013 (1980),https://en.wikipedia.org/wiki/News_Corp,0.0,0.0,1.0,0.0,0.0,18043.0,13963.0,2019-06-30,2019.0,NWSA,2711.0,271.0,1453.0,1.0,7894.483,9.662116,9.213934,1.0,0.0,0.4483986,0.0,1.0,3.3672957,7.8458076,4.5132117,0.043090828,-0.024887022,0.0102475975,-0.027687607,0.0,0.0054102223,0.05613901,0.09248298,0.15544292,0.9204686,0.07676151,0.16256127,0.10457641,0.0,0.06390427,0.5757497,,0.0102475975,0.30901584,both
NWS,News Corp (Class B),reports,Communication Services,Publishing,"New York, New York",2015-09-18,1564708,2013 (1980),https://en.wikipedia.org/wiki/News_Corp,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NEE,NextEra Energy,reports,Utilities,Multi-Utilities,"Juno Beach, Florida",1976-06-30,753308,1984 (1925),https://en.wikipedia.org/wiki/NextEra_Energy,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NLSN,Nielsen Holdings,reports,Industrials,Research & Consulting Services,"New York, New York",2013-07-09,1492633,1923,https://en.wikipedia.org/wiki/Nielsen_Holdings,1.0,1.0,1.0,0.0,0.0,100873.0,12542.0,2019-12-31,2019.0,NLSN,8700.0,870.0,8790.0,1.0,7229.845,9.569343,8.77925,1.0,0.0,1.0,0.0,1.0,3.8501475,6.7569323,2.9271276,0.040645298,-0.0048886095,0.027585724,-0.008170961,-0.00027934913,0.038620014,0.07179272,0.61386967,0.54869443,1.3516198,0.120748654,0.059990223,0.031706125,0.0,0.54228646,1.044721,,0.027585724,0.11660978,both
NKE,"Nike, Inc.",reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Washington County, Oregon",1988-11-30,320187,1964,"https://en.wikipedia.org/wiki/Nike,_Inc.",1.0,4.0,2.0,2.0,2.0,7906.0,57665.0,2019-05-31,2018.0,NKE,3021.0,302.0,3479.0,1.0,120955.52,10.073947,10.574312,1.0,0.0,0.16079983,1.0,0.0,4.352855,8.464847,4.1247344,0.011131256,0.009149555,0.056162246,-0.015094657,-0.15191634,-0.023696084,0.24345407,0.14668803,0.027958479,5.718789,0.2309314,0.2000253,0.19661003,0.0,0.14605558,,,0.056162246,0.004311584,both
NI,NiSource Inc.,reports,Utilities,Multi-Utilities,"Merrillville, Indiana",,1111711,1912,https://en.wikipedia.org/wiki/NiSource_Inc.,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NSC,Norfolk Southern Corp.,reports,Industrials,Railroads,"Norfolk, Virginia",1957-03-04,702165,1881/1894 (1980),https://en.wikipedia.org/wiki/Norfolk_Southern_Corp.,1.0,1.0,1.0,0.0,0.0,7923.0,64311.0,2019-12-31,2019.0,NSC,4011.0,401.0,13014.0,1.0,50067.098,10.543313,9.332204,1.0,0.0,0.22028072,,,3.2420845,10.378292,7.176043,0.04651531,0.0035334758,0.025024392,0.0264747,-0.054637026,0.0030588298,0.103235506,0.34316906,0.20630586,1.9198401,0.13435118,0.8478496,0.015294149,0.0,0.33227855,1.5111569,,0.025024392,0.031735055,both
NTRS,Northern Trust Corp.,reports,Financials,Asset Management & Custody Banks,"Chicago, Illinois",,73124,1889,https://en.wikipedia.org/wiki/Northern_Trust_Corp.,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NOC,Northrop Grumman,reports,Industrials,Aerospace & Defense,"West Falls Church, Virginia",1985-06-30,1133421,"1994 (Northrop 1939, Grumman 1930)",https://en.wikipedia.org/wiki/Northrop_Grumman,0.0,0.0,1.0,0.0,0.0,7985.0,24766.0,2019-12-31,2019.0,NOC,3812.0,381.0,15448.0,1.0,57734.676,10.623496,10.429428,1.0,0.0,0.1177394,1.0,0.0,4.5108595,9.03884,4.538912,0.029375259,0.016208718,0.021416925,-0.017741974,-0.019688968,0.014140038,0.104431845,0.37596437,0.21108821,2.1904812,0.12137068,0.20499404,0.054637495,0.023193555,0.3426221,1.7932323,,0.021416925,0.08868462,both
NLOK,NortonLifeLock,reports,Information Technology,Application Software,"Tempe, Arizona",2003-03-25,849399,1982,https://en.wikipedia.org/wiki/NortonLifeLock,1.0,4.0,1.0,3.0,0.0,15855.0,75607.0,2019-03-31,2018.0,NLOK,7372.0,737.0,4452.0,1.0,14483.7,9.676461,8.461892,1.0,0.0,1.0,1.0,0.0,2.5590086,6.673298,4.1935635,0.015121094,0.0010666332,0.013615259,-0.037645876,-0.024344334,-0.030179445,0.0917932,0.2793324,0.23511146,1.5487326,0.07773874,0.049567074,0.12818421,0.057284478,0.24852553,1.1547673,,0.013615259,0.11028751,both
NCLH,Norwegian Cruise Line Holdings,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2017-10-13,1513761,2011 (1966),https://en.wikipedia.org/wiki/Norwegian_Cruise_Line_Holdings,0.0,0.0,1.0,0.0,1.0,104432.0,13760.0,2019-12-31,2019.0,NCLH,4400.0,440.0,7048.062,1.0,12446.119,9.722241,8.773752,0.0,0.0,0.0,1.0,0.0,3.6109178,9.500989,5.917395,0.10070317,0.005335759,0.0,0.01891355,-0.020309867,-0.00809537,0.10743525,0.4224292,0.36154696,1.35545,0.10972868,0.8014541,0.015156253,0.0,0.37535083,,,0.0,0.111446805,both
NOV,NOV Inc.,reports,Energy,Oil & Gas Equipment & Services,"Houston, Texas",2005-03-14,1021860,1841,https://en.wikipedia.org/wiki/NOV_Inc.,0.0,0.0,1.0,0.0,0.0,63892.0,84032.0,2019-12-31,2019.0,NOV,3533.0,353.0,2777.0,1.0,9666.47,9.484101,9.045348,1.0,0.0,1.0,0.0,1.0,3.5967367,8.015987,4.446717,0.023956195,-0.01946916,0.0058559584,-0.039622784,0.0,0.0010647197,0.049965777,0.21119477,0.22316927,1.1436207,0.005703856,0.23028368,0.0890562,0.0,0.2025249,0.92829114,,0.0058559584,0.041051496,both
NRG,NRG Energy,reports,Utilities,Independent Power Producers & Energy Traders,"Princeton, New Jersey",2010-01-29,1013871,1992,https://en.wikipedia.org/wiki/NRG_Energy,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
NUE,Nucor Corp.,reports,Materials,Steel,"Charlotte, North Carolina",1985-04-30,73309,1940,https://en.wikipedia.org/wiki/Nucor_Corp.,0.0,0.0,1.0,0.0,0.0,8030.0,34817.0,2019-12-31,2019.0,NUE,3312.0,331.0,4475.533,1.0,16985.979,9.817094,10.025212,1.0,0.0,0.24473393,1.0,0.0,3.325036,8.74364,5.4550786,0.09780451,0.007398281,0.026823165,0.00024933676,-0.016759258,-0.017868463,0.14853588,0.24396919,0.20853765,1.3613101,0.14357165,0.3417712,0.100009724,0.0,0.23800804,1.1563151,,0.026823165,0.02443396,both
NVDA,Nvidia Corporation,reports,Information Technology,Semiconductors,"Santa Clara, California",2001-11-30,1045810,1993,https://en.wikipedia.org/wiki/Nvidia_Corporation,0.0,1.0,1.0,0.0,0.0,117768.0,86580.0,2019-01-31,2018.0,NVDA,3674.0,367.0,1988.0,1.0,87112.5,9.494918,9.3687105,1.0,0.0,0.0,1.0,0.0,2.65865,7.2477927,4.6610475,0.30823052,-0.24225098,0.027911525,-0.0012037315,-0.18612699,0.06485104,0.28122178,0.14956364,0.022311883,6.8509254,0.30920854,0.10562745,0.55838096,0.17875414,0.14956364,6.723518,,0.027911525,0.0,both
NVR,"NVR, Inc.",reports,Consumer Discretionary,Homebuilding,"Reston, Virginia",2019-09-26,906163,1980,"https://en.wikipedia.org/wiki/NVR,_Inc.",0.0,0.0,1.0,1.0,1.0,12459.0,79785.0,2019-12-31,2019.0,NVR,1531.0,153.0,690.806,1.0,13835.953,8.245336,8.913072,0.0,0.0,0.14355305,0.0,0.0,1.9021075,4.9145503,3.166718,0.0034867835,0.11248735,0.0,-8.031886e-05,-0.1113936,0.021222027,0.22744805,0.18132272,0.047554035,4.017131,0.28137666,0.035502512,0.30468777,0.0,0.18132271,3.82098,,0.0,0.0,both
ORLY,O'Reilly Automotive,reports,Consumer Discretionary,Specialty Stores,"Springfield, Missouri",2009-03-27,898173,1957,https://en.wikipedia.org/wiki/O%27Reilly_Automotive,0.0,0.0,1.0,0.0,0.0,28180.0,79103.0,2019-12-31,2019.0,ORLY,5531.0,553.0,5861.885,1.0,33140.78,9.279601,9.225227,0.0,0.0,0.22302437,0.0,0.0,4.4094353,8.678899,4.2815304,0.07434301,0.0008482657,0.0,0.044223934,-0.12807357,0.0011330426,0.15904093,0.5469625,0.15029447,4.055235,0.20449457,0.5483329,0.0037702152,0.0,0.51747143,3.6826968,,0.0,0.05391798,both
OXY,Occidental Petroleum,reports,Energy,Oil & Gas Exploration & Production,"Houston, Texas",1982-12-31,797468,1920,https://en.wikipedia.org/wiki/Occidental_Petroleum,1.0,0.0,1.0,1.0,0.0,8068.0,34833.0,2019-12-31,2019.0,OXY,1311.0,131.0,40011.0,1.0,36846.355,11.602126,9.922947,1.0,0.0,1.0,1.0,0.0,2.7343676,10.709606,8.645464,0.26549894,0.0049483217,0.024000732,0.13772066,0.08955456,-0.009512485,0.06717278,0.36596543,0.5205878,1.1132019,0.09049666,0.74868745,0.032717463,0.0,0.36029452,0.67150366,,0.024000732,0.015495739,both
ODFL,Old Dominion Freight Line,reports,Industrials,Trucking,"Thomasville, North Carolina",2019-12-09,878927,1934,https://en.wikipedia.org/wiki/Old_Dominion_Freight_Line,0.0,0.0,1.0,0.0,0.0,24617.0,77037.0,2019-12-31,2019.0,ODFL,4213.0,421.0,111.485,1.0,15123.188,8.292941,8.320962,1.0,0.0,0.2529659,0.0,0.0,3.04951,8.018011,5.016713,0.1185411,0.0533814,0.0136531275,0.0,-0.06030682,-0.016577117,0.24588244,0.027902165,0.0073178466,4.0139575,0.26839414,0.75937515,0.10100466,0.0,0.02529928,3.775258,,0.0136531275,0.09328609,both
OMC,Omnicom Group,reports,Communication Services,Advertising,"New York, New York",,29989,1986,https://en.wikipedia.org/wiki/Omnicom_Group,0.0,0.0,1.0,0.0,0.0,4066.0,30681.0,2019-12-31,2019.0,OMC,7311.0,731.0,6848.1,1.0,17589.441,10.195538,9.612714,1.0,0.0,0.27361,,,4.26268,7.631771,3.3827908,0.0011536997,0.024391973,0.02106902,0.008004958,-0.022540081,0.005350329,0.061149817,0.2556845,0.28022867,1.5501745,0.087882794,0.07697678,0.16089444,0.0,0.22023717,0.9053442,,0.02106902,0.13863699,both
OKE,Oneok,reports,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",2010-03-15,1039684,1906,https://en.wikipedia.org/wiki/Oneok,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
ORCL,Oracle Corp.,reports,Information Technology,Application Software,"Austin, Texas",1989-08-31,1341439,1977,https://en.wikipedia.org/wiki/Oracle_Corp.,1.0,3.0,2.0,3.0,1.0,12142.0,10104.0,2019-05-31,2018.0,ORCL,7370.0,737.0,56167.0,1.0,169965.4,11.59643,10.584208,1.0,0.0,0.09659276,1.0,0.0,4.919981,8.740817,3.8280017,-0.2442944,-0.01017395,0.026971089,-0.041394915,-0.28275815,0.0036427528,0.1311483,0.51667297,0.24838103,2.3630922,0.15524013,0.057511337,0.34796566,0.055432394,0.47533324,2.2057364,,0.026971089,0.0800114,both
OTIS,Otis Worldwide,reports,Industrials,Industrial Machinery,"Farmington, Connecticut",2020-04-03,1781335,2020 (1853),https://en.wikipedia.org/wiki/Otis_Worldwide,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
PCAR,Paccar,reports,Industrials,Construction Machinery & Heavy Trucks,"Bellevue, Washington",1980-12-31,75362,1905,https://en.wikipedia.org/wiki/Paccar,0.0,0.0,1.0,0.0,0.0,8253.0,60506.0,2019-12-31,2019.0,PCAR,3711.0,371.0,11261.6,1.0,27392.33,10.252774,10.150336,1.0,0.0,0.22951084,1.0,0.0,3.3322046,8.790406,5.494417,0.077831954,0.026063869,0.040146537,0.025185905,-0.0017418225,0.0044039194,0.12059829,0.39707908,0.29134423,1.6236087,0.15100613,0.2316518,0.18818735,0.011515773,0.19810233,1.3384068,,0.040146537,0.5011011,both
